"column","species","row","plot","year","month"
"c08","石灰藻","r18","MJ1C",2013,7
"c08","石灰藻","r19","MJ1C",2013,7
"c08","石灰藻","r20","MJ1C",2013,7
"c09","マツモ","r01","MJ1C",2013,7
"c09","イワフジツボ","r02","MJ1C",2013,7
"c09","0","r03","MJ1C",2013,7
"c09","0","r04","MJ1C",2013,7
"c09","石灰藻","r05","MJ1C",2013,7
"c09","0","r06","MJ1C",2013,7
"c09","0","r07","MJ1C",2013,7
"c09","エゾカサネカンザシ","r08","MJ1C",2013,7
"c09","エゾカサネカンザシ","r09","MJ1C",2013,7
"c09","エゾカサネカンザシ","r10","MJ1C",2013,7
"c09","エゾカサネカンザシ","r11","MJ1C",2013,7
"c09","0","r12","MJ1C",2013,7
"c09","エゾカサネカンザシ","r13","MJ1C",2013,7
"c09","石灰藻","r14","MJ1C",2013,7
"c09","ワカメ","r15","MJ1C",2013,7
"c09","エゾカサネカンザシ","r16","MJ1C",2013,7
"c09","エゾカサネカンザシ","r17","MJ1C",2013,7
"c09","エゾカサネカンザシ","r18","MJ1C",2013,7
"c09","石灰藻","r19","MJ1C",2013,7
"c09","石灰藻","r20","MJ1C",2013,7
"c10","0","r01","MJ1C",2013,7
"c10","0","r02","MJ1C",2013,7
"c10","0","r03","MJ1C",2013,7
"c10","0","r04","MJ1C",2013,7
"c10","0","r05","MJ1C",2013,7
"c10","0","r06","MJ1C",2013,7
"c10","石灰藻","r07","MJ1C",2013,7
"c10","石灰藻","r08","MJ1C",2013,7
"c10","石灰藻","r09","MJ1C",2013,7
"c10","褐藻ヘバリspp","r10","MJ1C",2013,7
"c10","ベニマダラ","r11","MJ1C",2013,7
"c10","エゾカサネカンザシ","r12","MJ1C",2013,7
"c10","エゾカサネカンザシ","r13","MJ1C",2013,7
"c10","エゾカサネカンザシ","r14","MJ1C",2013,7
"c10","石灰藻","r15","MJ1C",2013,7
"c10","エゾカサネカンザシ","r16","MJ1C",2013,7
"c10","石灰藻","r17","MJ1C",2013,7
"c10","エゾカサネカンザシ","r18","MJ1C",2013,7
"c10","エゾカサネカンザシ","r19","MJ1C",2013,7
"c10","石灰藻","r20","MJ1C",2013,7
"c01","イワフジツボ","r01","MJ2C",2013,7
"c01","0","r02","MJ2C",2013,7
"c01","黒藍藻","r03","MJ2C",2013,7
"c01","イワフジツボ","r04","MJ2C",2013,7
"c01","石灰藻","r05","MJ2C",2013,7
"c01","石灰藻","r06","MJ2C",2013,7
"c01","カヤモノリ","r07","MJ2C",2013,7
"c01","褐藻ヘバリspp","r08","MJ2C",2013,7
"c01","エゾカサネカンザシ","r09","MJ2C",2013,7
"c01","エゾカサネカンザシ","r10","MJ2C",2013,7
"c01","石灰藻","r11","MJ2C",2013,7
"c01","褐藻ヘバリspp","r12","MJ2C",2013,7
"c01","ワタモsp","r13","MJ2C",2013,7
"c01","褐藻ヘバリspp","r14","MJ2C",2013,7
"c01","石灰藻","r15","MJ2C",2013,7
"c01","石灰藻","r16","MJ2C",2013,7
"c01","石灰藻","r17","MJ2C",2013,7
"c01","エゾカサネカンザシ","r18","MJ2C",2013,7
"c01","エゾカサネカンザシ","r19","MJ2C",2013,7
"c01","エゾカサネカンザシ","r20","MJ2C",2013,7
"c02","イワフジツボ","r01","MJ2C",2013,7
"c02","石灰藻","r02","MJ2C",2013,7
"c02","石灰藻","r03","MJ2C",2013,7
"c02","石灰藻","r04","MJ2C",2013,7
"c02","エゾカサネカンザシ","r05","MJ2C",2013,7
"c02","石灰藻","r06","MJ2C",2013,7
"c02","カヤモノリ","r07","MJ2C",2013,7
"c02","エゾカサネカンザシ","r08","MJ2C",2013,7
"c02","石灰藻","r09","MJ2C",2013,7
"c02","エゾカサネカンザシ","r10","MJ2C",2013,7
"c02","石灰藻","r11","MJ2C",2013,7
"c02","エゾカサネカンザシ","r12","MJ2C",2013,7
"c02","ワタモsp","r13","MJ2C",2013,7
"c02","褐藻ヘバリspp","r14","MJ2C",2013,7
"c02","石灰藻","r15","MJ2C",2013,7
"c02","石灰藻","r16","MJ2C",2013,7
"c02","石灰藻","r17","MJ2C",2013,7
"c02","ベニマダラ","r18","MJ2C",2013,7
"c02","褐藻ヘバリspp","r19","MJ2C",2013,7
"c02","エゾカサネカンザシ","r20","MJ2C",2013,7
"c03","イワフジツボ","r01","MJ2C",2013,7
"c03","石灰藻","r02","MJ2C",2013,7
"c03","0","r03","MJ2C",2013,7
"c03","エゾカサネカンザシ","r04","MJ2C",2013,7
"c03","石灰藻","r05","MJ2C",2013,7
"c03","エゾカサネカンザシ","r06","MJ2C",2013,7
"c03","石灰藻","r07","MJ2C",2013,7
"c03","エゾカサネカンザシ","r08","MJ2C",2013,7
"c03","0","r09","MJ2C",2013,7
"c03","0","r10","MJ2C",2013,7
"c03","エゾカサネカンザシ","r11","MJ2C",2013,7
"c03","石灰藻","r12","MJ2C",2013,7
"c03","エゾカサネカンザシ","r13","MJ2C",2013,7
"c03","エゾカサネカンザシ","r14","MJ2C",2013,7
"c03","石灰藻","r15","MJ2C",2013,7
"c03","石灰藻","r16","MJ2C",2013,7
"c03","石灰藻","r17","MJ2C",2013,7
"c03","褐藻ヘバリspp","r18","MJ2C",2013,7
"c03","石灰藻","r19","MJ2C",2013,7
"c03","石灰藻","r20","MJ2C",2013,7
"c04","イワフジツボ","r01","MJ2C",2013,7
"c04","イワフジツボ","r02","MJ2C",2013,7
"c04","石灰藻","r03","MJ2C",2013,7
"c04","ベニマダラ","r04","MJ2C",2013,7
"c04","ベニマダラ","r05","MJ2C",2013,7
"c04","エゾカサネカンザシ","r06","MJ2C",2013,7
"c04","エゾカサネカンザシ","r07","MJ2C",2013,7
"c04","褐藻ヘバリspp","r08","MJ2C",2013,7
"c04","マツモ","r09","MJ2C",2013,7
"c04","エゾカサネカンザシ","r10","MJ2C",2013,7
"c04","エゾカサネカンザシ","r11","MJ2C",2013,7
"c04","石灰藻","r12","MJ2C",2013,7
"c04","石灰藻","r13","MJ2C",2013,7
"c04","褐藻ヘバリspp","r14","MJ2C",2013,7
"c04","エゾカサネカンザシ","r15","MJ2C",2013,7
"c04","石灰藻","r16","MJ2C",2013,7
"c04","石灰藻","r17","MJ2C",2013,7
"c04","石灰藻","r18","MJ2C",2013,7
"c04","石灰藻","r19","MJ2C",2013,7
"c04","エゾカサネカンザシ","r20","MJ2C",2013,7
"c05","0","r01","MJ2C",2013,7
"c05","石灰藻","r02","MJ2C",2013,7
"c05","石灰藻","r03","MJ2C",2013,7
"c05","石灰藻","r04","MJ2C",2013,7
"c05","石灰藻","r05","MJ2C",2013,7
"c05","エゾカサネカンザシ","r06","MJ2C",2013,7
"c05","エゾカサネカンザシ","r07","MJ2C",2013,7
"c05","エゾカサネカンザシ","r08","MJ2C",2013,7
"c05","カヤモノリ","r09","MJ2C",2013,7
"c05","石灰藻","r10","MJ2C",2013,7
"c05","エゾカサネカンザシ","r11","MJ2C",2013,7
"c05","石灰藻","r12","MJ2C",2013,7
"c05","エゾカサネカンザシ","r13","MJ2C",2013,7
"c05","褐藻ヘバリspp","r14","MJ2C",2013,7
"c05","エゾカサネカンザシ","r15","MJ2C",2013,7
"c05","石灰藻","r16","MJ2C",2013,7
"c05","エゾカサネカンザシ","r17","MJ2C",2013,7
"c05","石灰藻","r18","MJ2C",2013,7
"c05","石灰藻","r19","MJ2C",2013,7
"c05","ミツデソゾ","r20","MJ2C",2013,7
"c06","0","r01","MJ2C",2013,7
"c06","0","r02","MJ2C",2013,7
"c06","石灰藻","r03","MJ2C",2013,7
"c06","石灰藻","r04","MJ2C",2013,7
"c06","ベニマダラ","r05","MJ2C",2013,7
"c06","石灰藻","r06","MJ2C",2013,7
"c06","エゾカサネカンザシ","r07","MJ2C",2013,7
"c06","褐藻ヘバリspp","r08","MJ2C",2013,7
"c06","カヤモノリ","r09","MJ2C",2013,7
"c06","褐藻ヘバリspp","r10","MJ2C",2013,7
"c06","エゾカサネカンザシ","r11","MJ2C",2013,7
"c06","エゾカサネカンザシ","r12","MJ2C",2013,7
"c06","エゾカサネカンザシ","r13","MJ2C",2013,7
"c06","褐藻ヘバリspp","r14","MJ2C",2013,7
"c06","石灰藻","r15","MJ2C",2013,7
"c06","エゾカサネカンザシ","r16","MJ2C",2013,7
"c06","エゾカサネカンザシ","r17","MJ2C",2013,7
"c06","エゾカサネカンザシ","r18","MJ2C",2013,7
"c06","エゾカサネカンザシ","r19","MJ2C",2013,7
"c06","エゾカサネカンザシ","r20","MJ2C",2013,7
"c07","黒藍藻","r01","MJ2C",2013,7
"c07","0","r02","MJ2C",2013,7
"c07","石灰藻","r03","MJ2C",2013,7
"c07","0","r04","MJ2C",2013,7
"c07","石灰藻","r05","MJ2C",2013,7
"c07","石灰藻","r06","MJ2C",2013,7
"c07","ヨロイイソギンチャク","r07","MJ2C",2013,7
"c07","エゾカサネカンザシ","r08","MJ2C",2013,7
"c07","エゾカサネカンザシ","r09","MJ2C",2013,7
"c07","ベニマダラ","r10","MJ2C",2013,7
"c07","エゾカサネカンザシ","r11","MJ2C",2013,7
"c07","エゾカサネカンザシ","r12","MJ2C",2013,7
"c07","石灰藻","r13","MJ2C",2013,7
"c07","アミジグサ","r14","MJ2C",2013,7
"c07","エゾカサネカンザシ","r15","MJ2C",2013,7
"c07","石灰藻","r16","MJ2C",2013,7
"c07","褐藻ヘバリspp","r17","MJ2C",2013,7
"c07","石灰藻","r18","MJ2C",2013,7
"c07","ワタモsp","r19","MJ2C",2013,7
"c07","ミツデソゾ","r20","MJ2C",2013,7
"c08","黒藍藻","r01","MJ2C",2013,7
"c08","石灰藻","r02","MJ2C",2013,7
"c08","石灰藻","r03","MJ2C",2013,7
"c08","石灰藻","r04","MJ2C",2013,7
"c08","石灰藻","r05","MJ2C",2013,7
"c08","マツモ","r06","MJ2C",2013,7
"c08","カラスボヤ","r07","MJ2C",2013,7
"c08","石灰藻","r08","MJ2C",2013,7
"c08","エゾカサネカンザシ","r09","MJ2C",2013,7
"c08","エゾカサネカンザシ","r10","MJ2C",2013,7
"c08","イソハンモン","r11","MJ2C",2013,7
"c08","ワタモsp","r12","MJ2C",2013,7
"c08","エゾカサネカンザシ","r13","MJ2C",2013,7
"c08","キタハネガヤ","r14","MJ2C",2013,7
"c08","エゾカサネカンザシ","r15","MJ2C",2013,7
"c08","石灰藻","r16","MJ2C",2013,7
"c08","褐藻ヘバリspp","r17","MJ2C",2013,7
"c08","石灰藻","r18","MJ2C",2013,7
"c08","褐藻ヘバリspp","r19","MJ2C",2013,7
"c08","石灰藻","r20","MJ2C",2013,7
"c09","イワフジツボ","r01","MJ2C",2013,7
"c09","イワフジツボ","r02","MJ2C",2013,7
"c09","0","r03","MJ2C",2013,7
"c09","石灰藻","r04","MJ2C",2013,7
"c09","石灰藻","r05","MJ2C",2013,7
"c09","マツモ","r06","MJ2C",2013,7
"c09","カヤモノリ","r07","MJ2C",2013,7
"c09","カヤモノリ","r08","MJ2C",2013,7
"c09","エゾカサネカンザシ","r09","MJ2C",2013,7
"c09","エゾカサネカンザシ","r10","MJ2C",2013,7
"c09","エゾカサネカンザシ","r11","MJ2C",2013,7
"c09","エゾカサネカンザシ","r12","MJ2C",2013,7
"c09","コスジフシツナギ","r13","MJ2C",2013,7
"c09","石灰藻","r14","MJ2C",2013,7
"c09","エゾカサネカンザシ","r15","MJ2C",2013,7
"c09","エゾカサネカンザシ","r16","MJ2C",2013,7
"c09","褐藻ヘバリspp","r17","MJ2C",2013,7
"c09","褐藻ヘバリspp","r18","MJ2C",2013,7
"c09","褐藻ヘバリspp","r19","MJ2C",2013,7
"c09","褐藻ヘバリspp","r20","MJ2C",2013,7
"c10","イワフジツボ","r01","MJ2C",2013,7
"c10","石灰藻","r02","MJ2C",2013,7
"c10","石灰藻","r03","MJ2C",2013,7
"c10","石灰藻","r04","MJ2C",2013,7
"c10","石灰藻","r05","MJ2C",2013,7
"c10","エゾカサネカンザシ","r06","MJ2C",2013,7
"c10","エゾカサネカンザシ","r07","MJ2C",2013,7
"c10","エゾカサネカンザシ","r08","MJ2C",2013,7
"c10","褐藻ヘバリspp","r09","MJ2C",2013,7
"c10","エゾカサネカンザシ","r10","MJ2C",2013,7
"c10","エゾカサネカンザシ","r11","MJ2C",2013,7
"c10","エゾカサネカンザシ","r12","MJ2C",2013,7
"c10","エゾカサネカンザシ","r13","MJ2C",2013,7
"c10","石灰藻","r14","MJ2C",2013,7
"c10","褐藻ヘバリspp","r15","MJ2C",2013,7
"c10","褐藻ヘバリspp","r16","MJ2C",2013,7
"c10","エゾカサネカンザシ","r17","MJ2C",2013,7
"c10","褐藻ヘバリspp","r18","MJ2C",2013,7
"c10","エゾカサネカンザシ","r19","MJ2C",2013,7
"c10","褐藻ヘバリspp","r20","MJ2C",2013,7
"c01","イワフジツボ","r01","MJ3C",2013,7
"c01","0","r02","MJ3C",2013,7
"c01","0","r03","MJ3C",2013,7
"c01","0","r04","MJ3C",2013,7
"c01","0","r05","MJ3C",2013,7
"c01","石灰藻","r06","MJ3C",2013,7
"c01","石灰藻","r07","MJ3C",2013,7
"c01","石灰藻","r08","MJ3C",2013,7
"c01","エゾカサネカンザシ","r09","MJ3C",2013,7
"c01","マツモ","r10","MJ3C",2013,7
"c01","エゾカサネカンザシ","r11","MJ3C",2013,7
"c01","褐藻ヘバリspp","r12","MJ3C",2013,7
"c01","石灰藻","r13","MJ3C",2013,7
"c01","エゾカサネカンザシ","r14","MJ3C",2013,7
"c01","エゾカサネカンザシ","r15","MJ3C",2013,7
"c01","フクロノリ","r16","MJ3C",2013,7
"c01","石灰藻","r17","MJ3C",2013,7
"c01","石灰藻","r18","MJ3C",2013,7
"c01","キンイロハンモン","r19","MJ3C",2013,7
"c01","石灰藻","r20","MJ3C",2013,7
"c02","0","r01","MJ3C",2013,7
"c02","0","r02","MJ3C",2013,7
"c02","0","r03","MJ3C",2013,7
"c02","0","r04","MJ3C",2013,7
"c02","0","r05","MJ3C",2013,7
"c02","0","r06","MJ3C",2013,7
"c02","石灰藻","r07","MJ3C",2013,7
"c02","エゾカサネカンザシ","r08","MJ3C",2013,7
"c02","石灰藻","r09","MJ3C",2013,7
"c02","石灰藻","r10","MJ3C",2013,7
"c02","エゾカサネカンザシ","r11","MJ3C",2013,7
"c02","エゾカサネカンザシ","r12","MJ3C",2013,7
"c02","フクロノリ","r13","MJ3C",2013,7
"c02","フクロノリ","r14","MJ3C",2013,7
"c02","エゾカサネカンザシ","r15","MJ3C",2013,7
"c02","エゾカサネカンザシ","r16","MJ3C",2013,7
"c02","石灰藻","r17","MJ3C",2013,7
"c02","褐藻ヘバリspp","r18","MJ3C",2013,7
"c02","キンイロハンモン","r19","MJ3C",2013,7
"c02","褐藻ヘバリspp","r20","MJ3C",2013,7
"c03","0","r01","MJ3C",2013,7
"c03","イワフジツボ","r02","MJ3C",2013,7
"c03","0","r03","MJ3C",2013,7
"c03","0","r04","MJ3C",2013,7
"c03","0","r05","MJ3C",2013,7
"c03","0","r06","MJ3C",2013,7
"c03","フクロフノリ","r07","MJ3C",2013,7
"c03","フクロフノリ","r08","MJ3C",2013,7
"c03","石灰藻","r09","MJ3C",2013,7
"c03","エゾカサネカンザシ","r10","MJ3C",2013,7
"c03","褐藻ヘバリspp","r11","MJ3C",2013,7
"c03","エゾカサネカンザシ","r12","MJ3C",2013,7
"c03","褐藻ヘバリspp","r13","MJ3C",2013,7
"c03","エゾカサネカンザシ","r14","MJ3C",2013,7
"c03","エゾカサネカンザシ","r15","MJ3C",2013,7
"c03","エゾカサネカンザシ","r16","MJ3C",2013,7
"c03","キンイロハンモン","r17","MJ3C",2013,7
"c03","キンイロハンモン","r18","MJ3C",2013,7
"c03","褐藻ヘバリspp","r19","MJ3C",2013,7
"c03","石灰藻","r20","MJ3C",2013,7
"c04","イワフジツボ","r01","MJ3C",2013,7
"c04","イワフジツボ","r02","MJ3C",2013,7
"c04","0","r03","MJ3C",2013,7
"c04","0","r04","MJ3C",2013,7
"c04","0","r05","MJ3C",2013,7
"c04","石灰藻","r06","MJ3C",2013,7
"c04","石灰藻","r07","MJ3C",2013,7
"c04","石灰藻","r08","MJ3C",2013,7
"c04","石灰藻","r09","MJ3C",2013,7
"c04","石灰藻","r10","MJ3C",2013,7
"c04","石灰藻","r11","MJ3C",2013,7
"c04","0","r12","MJ3C",2013,7
"c04","エゾカサネカンザシ","r13","MJ3C",2013,7
"c04","エゾカサネカンザシ","r14","MJ3C",2013,7
"c04","フクロノリ","r15","MJ3C",2013,7
"c04","エゾカサネカンザシ","r16","MJ3C",2013,7
"c04","褐藻ヘバリspp","r17","MJ3C",2013,7
"c04","キンイロハンモン","r18","MJ3C",2013,7
"c04","キンイロハンモン","r19","MJ3C",2013,7
"c04","石灰藻","r20","MJ3C",2013,7
"c05","0","r01","MJ3C",2013,7
"c05","0","r02","MJ3C",2013,7
"c05","0","r03","MJ3C",2013,7
"c05","0","r04","MJ3C",2013,7
"c05","石灰藻","r05","MJ3C",2013,7
"c05","石灰藻","r06","MJ3C",2013,7
"c05","石灰藻","r07","MJ3C",2013,7
"c05","エゾカサネカンザシ","r08","MJ3C",2013,7
"c05","エゾカサネカンザシ","r09","MJ3C",2013,7
"c05","マツモ","r10","MJ3C",2013,7
"c05","褐藻ヘバリspp","r11","MJ3C",2013,7
"c05","0","r12","MJ3C",2013,7
"c05","フクロノリ","r13","MJ3C",2013,7
"c05","エゾカサネカンザシ","r14","MJ3C",2013,7
"c05","エゾカサネカンザシ","r15","MJ3C",2013,7
"c05","エゾカサネカンザシ","r16","MJ3C",2013,7
"c05","キンイロハンモン","r17","MJ3C",2013,7
"c05","石灰藻","r18","MJ3C",2013,7
"c05","0","r19","MJ3C",2013,7
"c05","褐藻ヘバリspp","r20","MJ3C",2013,7
"c06","0","r01","MJ3C",2013,7
"c06","0","r02","MJ3C",2013,7
"c06","0","r03","MJ3C",2013,7
"c06","0","r04","MJ3C",2013,7
"c06","0","r05","MJ3C",2013,7
"c06","石灰藻","r06","MJ3C",2013,7
"c06","0","r07","MJ3C",2013,7
"c06","エゾカサネカンザシ","r08","MJ3C",2013,7
"c06","フクロノリ","r09","MJ3C",2013,7
"c06","フクロノリ","r10","MJ3C",2013,7
"c06","石灰藻","r11","MJ3C",2013,7
"c06","褐藻ヘバリspp","r12","MJ3C",2013,7
"c06","エゾカサネカンザシ","r13","MJ3C",2013,7
"c06","エゾカサネカンザシ","r14","MJ3C",2013,7
"c06","フクロノリ","r15","MJ3C",2013,7
"c06","キンイロハンモン","r16","MJ3C",2013,7
"c06","キンイロハンモン","r17","MJ3C",2013,7
"c06","キンイロハンモン","r18","MJ3C",2013,7
"c06","石灰藻","r19","MJ3C",2013,7
"c06","キンイロハンモン","r20","MJ3C",2013,7
"c07","フクロフノリ","r01","MJ3C",2013,7
"c07","イワフジツボ","r02","MJ3C",2013,7
"c07","0","r03","MJ3C",2013,7
"c07","イワフジツボ","r04","MJ3C",2013,7
"c07","石灰藻","r05","MJ3C",2013,7
"c07","0","r06","MJ3C",2013,7
"c07","0","r07","MJ3C",2013,7
"c07","石灰藻","r08","MJ3C",2013,7
"c07","エゾカサネカンザシ","r09","MJ3C",2013,7
"c07","石灰藻","r10","MJ3C",2013,7
"c07","褐藻ヘバリspp","r11","MJ3C",2013,7
"c07","0","r12","MJ3C",2013,7
"c07","フクロノリ","r13","MJ3C",2013,7
"c07","エゾカサネカンザシ","r14","MJ3C",2013,7
"c07","フクロノリ","r15","MJ3C",2013,7
"c07","エゾカサネカンザシ","r16","MJ3C",2013,7
"c07","フクロノリ","r17","MJ3C",2013,7
"c07","フクロノリ","r18","MJ3C",2013,7
"c07","キンイロハンモン","r19","MJ3C",2013,7
"c07","キンイロハンモン","r20","MJ3C",2013,7
"c08","0","r01","MJ3C",2013,7
"c08","0","r02","MJ3C",2013,7
"c08","0","r03","MJ3C",2013,7
"c08","0","r04","MJ3C",2013,7
"c08","0","r05","MJ3C",2013,7
"c08","0","r06","MJ3C",2013,7
"c08","エゾカサネカンザシ","r07","MJ3C",2013,7
"c08","エゾカサネカンザシ","r08","MJ3C",2013,7
"c08","エゾカサネカンザシ","r09","MJ3C",2013,7
"c08","エゾカサネカンザシ","r10","MJ3C",2013,7
"c08","石灰藻","r11","MJ3C",2013,7
"c08","石灰藻","r12","MJ3C",2013,7
"c08","エゾカサネカンザシ","r13","MJ3C",2013,7
"c08","フクロノリ","r14","MJ3C",2013,7
"c08","エゾカサネカンザシ","r15","MJ3C",2013,7
"c08","石灰藻","r16","MJ3C",2013,7
"c08","石灰藻","r17","MJ3C",2013,7
"c08","石灰藻","r18","MJ3C",2013,7
"c08","石灰藻","r19","MJ3C",2013,7
"c08","褐藻ヘバリspp","r20","MJ3C",2013,7
"c09","ベニマダラ","r01","MJ3C",2013,7
"c09","イワフジツボ","r02","MJ3C",2013,7
"c09","0","r03","MJ3C",2013,7
"c09","石灰藻","r04","MJ3C",2013,7
"c09","0","r05","MJ3C",2013,7
"c09","0","r06","MJ3C",2013,7
"c09","エゾカサネカンザシ","r07","MJ3C",2013,7
"c09","エゾカサネカンザシ","r08","MJ3C",2013,7
"c09","石灰藻","r09","MJ3C",2013,7
"c09","石灰藻","r10","MJ3C",2013,7
"c09","褐藻ヘバリspp","r11","MJ3C",2013,7
"c09","エゾカサネカンザシ","r12","MJ3C",2013,7
"c09","エゾカサネカンザシ","r13","MJ3C",2013,7
"c09","エゾカサネカンザシ","r14","MJ3C",2013,7
"c09","エゾカサネカンザシ","r15","MJ3C",2013,7
"c09","エゾカサネカンザシ","r16","MJ3C",2013,7
"c09","エゾカサネカンザシ","r17","MJ3C",2013,7
"c09","褐藻ヘバリspp","r18","MJ3C",2013,7
"c09","エゾカサネカンザシ","r19","MJ3C",2013,7
"c09","褐藻ヘバリspp","r20","MJ3C",2013,7
"c10","フクロフノリ","r01","MJ3C",2013,7
"c10","イワフジツボ","r02","MJ3C",2013,7
"c10","0","r03","MJ3C",2013,7
"c10","0","r04","MJ3C",2013,7
"c10","0","r05","MJ3C",2013,7
"c10","石灰藻","r06","MJ3C",2013,7
"c10","0","r07","MJ3C",2013,7
"c10","0","r08","MJ3C",2013,7
"c10","マツモ","r09","MJ3C",2013,7
"c10","エゾカサネカンザシ","r10","MJ3C",2013,7
"c10","褐藻ヘバリspp","r11","MJ3C",2013,7
"c10","0","r12","MJ3C",2013,7
"c10","エゾカサネカンザシ","r13","MJ3C",2013,7
"c10","エゾカサネカンザシ","r14","MJ3C",2013,7
"c10","エゾカサネカンザシ","r15","MJ3C",2013,7
"c10","エゾカサネカンザシ","r16","MJ3C",2013,7
"c10","エゾカサネカンザシ","r17","MJ3C",2013,7
"c10","エゾカサネカンザシ","r18","MJ3C",2013,7
"c10","石灰藻","r19","MJ3C",2013,7
"c10","褐藻ヘバリspp","r20","MJ3C",2013,7
"c01","0","r01","MJ4C",2013,7
"c01","0","r02","MJ4C",2013,7
"c01","0","r03","MJ4C",2013,7
"c01","0","r04","MJ4C",2013,7
"c01","0","r05","MJ4C",2013,7
"c01","0","r06","MJ4C",2013,7
"c01","ベニマダラ","r07","MJ4C",2013,7
"c01","0","r08","MJ4C",2013,7
"c01","フクロフノリ","r09","MJ4C",2013,7
"c01","0","r10","MJ4C",2013,7
"c01","フクロフノリ","r11","MJ4C",2013,7
"c01","0","r12","MJ4C",2013,7
"c01","エゾカサネカンザシ","r13","MJ4C",2013,7
"c01","石灰藻","r14","MJ4C",2013,7
"c01","石灰藻","r15","MJ4C",2013,7
"c01","石灰藻","r16","MJ4C",2013,7
"c01","石灰藻","r17","MJ4C",2013,7
"c01","石灰藻","r18","MJ4C",2013,7
"c01","キンイロハンモン","r19","MJ4C",2013,7
"c01","キンイロハンモン","r20","MJ4C",2013,7
"c02","0","r01","MJ4C",2013,7
"c02","ツヤナシシオグサ","r02","MJ4C",2013,7
"c02","0","r03","MJ4C",2013,7
"c02","0","r04","MJ4C",2013,7
"c02","0","r05","MJ4C",2013,7
"c02","フクロフノリ","r06","MJ4C",2013,7
"c02","0","r07","MJ4C",2013,7
"c02","0","r08","MJ4C",2013,7
"c02","ベニマダラ","r09","MJ4C",2013,7
"c02","0","r10","MJ4C",2013,7
"c02","石灰藻","r11","MJ4C",2013,7
"c02","フクロフノリ","r12","MJ4C",2013,7
"c02","石灰藻","r13","MJ4C",2013,7
"c02","石灰藻","r14","MJ4C",2013,7
"c02","石灰藻","r15","MJ4C",2013,7
"c02","石灰藻","r16","MJ4C",2013,7
"c02","褐藻ヘバリspp","r17","MJ4C",2013,7
"c02","褐藻ヘバリspp","r18","MJ4C",2013,7
"c02","エゾカサネカンザシ","r19","MJ4C",2013,7
"c02","石灰藻","r20","MJ4C",2013,7
"c03","0","r01","MJ4C",2013,7
"c03","フクロフノリ","r02","MJ4C",2013,7
"c03","フクロフノリ","r03","MJ4C",2013,7
"c03","0","r04","MJ4C",2013,7
"c03","0","r05","MJ4C",2013,7
"c03","0","r06","MJ4C",2013,7
"c03","石灰藻","r07","MJ4C",2013,7
"c03","0","r08","MJ4C",2013,7
"c03","0","r09","MJ4C",2013,7
"c03","0","r10","MJ4C",2013,7
"c03","石灰藻","r11","MJ4C",2013,7
"c03","フクロフノリ","r12","MJ4C",2013,7
"c03","マツモ","r13","MJ4C",2013,7
"c03","石灰藻","r14","MJ4C",2013,7
"c03","石灰藻","r15","MJ4C",2013,7
"c03","褐藻ヘバリspp","r16","MJ4C",2013,7
"c03","石灰藻","r17","MJ4C",2013,7
"c03","石灰藻","r18","MJ4C",2013,7
"c03","石灰藻","r19","MJ4C",2013,7
"c03","キンイロハンモン","r20","MJ4C",2013,7
"c04","0","r01","MJ4C",2013,7
"c04","フクロフノリ","r02","MJ4C",2013,7
"c04","ツヤナシシオグサ","r03","MJ4C",2013,7
"c04","0","r04","MJ4C",2013,7
"c04","0","r05","MJ4C",2013,7
"c04","0","r06","MJ4C",2013,7
"c04","0","r07","MJ4C",2013,7
"c04","0","r08","MJ4C",2013,7
"c04","0","r09","MJ4C",2013,7
"c04","0","r10","MJ4C",2013,7
"c04","0","r11","MJ4C",2013,7
"c04","石灰藻","r12","MJ4C",2013,7
"c04","石灰藻","r13","MJ4C",2013,7
"c04","赤いイタボヤ","r14","MJ4C",2013,7
"c04","ベニマダラ","r15","MJ4C",2013,7
"c04","褐藻ヘバリspp","r16","MJ4C",2013,7
"c04","石灰藻","r17","MJ4C",2013,7
"c04","石灰藻","r18","MJ4C",2013,7
"c04","0","r19","MJ4C",2013,7
"c04","キンイロハンモン","r20","MJ4C",2013,7
"c05","マツモ","r01","MJ4C",2013,7
"c05","0","r02","MJ4C",2013,7
"c05","フクロフノリ","r03","MJ4C",2013,7
"c05","フクロフノリ","r04","MJ4C",2013,7
"c05","フクロフノリ","r05","MJ4C",2013,7
"c05","0","r06","MJ4C",2013,7
"c05","エゾカサネカンザシ","r07","MJ4C",2013,7
"c05","石灰藻","r08","MJ4C",2013,7
"c05","石灰藻","r09","MJ4C",2013,7
"c05","石灰藻","r10","MJ4C",2013,7
"c05","石灰藻","r11","MJ4C",2013,7
"c05","石灰藻","r12","MJ4C",2013,7
"c05","マツモ","r13","MJ4C",2013,7
"c05","ワタモsp","r14","MJ4C",2013,7
"c05","ベニマダラ","r15","MJ4C",2013,7
"c05","エゾカサネカンザシ","r16","MJ4C",2013,7
"c05","石灰藻","r17","MJ4C",2013,7
"c05","石灰藻","r18","MJ4C",2013,7
"c05","石灰藻","r19","MJ4C",2013,7
"c05","キンイロハンモン","r20","MJ4C",2013,7
"c06","0","r01","MJ4C",2013,7
"c06","0","r02","MJ4C",2013,7
"c06","フクロフノリ","r03","MJ4C",2013,7
"c06","フクロフノリ","r04","MJ4C",2013,7
